,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
168,125.83,76.32,488.05,506.79,207.61,343.42,455.17,186.05,230.24,208.63,133.52,554.01,450.63,430.36,607.97,711.12,86.79,480.65,718.61,228.66,439.07,713.66,839.72,174.06,418.47,493.86,236.39,179.61,232.87,188.66,143.42,233.57,236.86,226.13,143.79,152.82,157.36,264.35,211.24,306.63,490.88,384.99,89.26,222.17,733.29,110.48,210.41,545.28,209.29,115.75,106.0,77.31,425.26,376.6,881.04,451.11,847.44,377.62,328.32,476.65,90.9,292.7,92.61,192.17,167.76,726.69,203.13,405.74,880.32,548.27,549.19,289.85,132.88,437.39,292.45,748.82,700.43,478.41,206.71,490.8,243.39,474.29,510.07,577.07,113.31,513.27,165.69,405.5,110.93,201.24,489.17,598.29,54.99,658.22,136.17,666.8,162.9,39.31,226.19,252.1,213.19,180.06,740.83,137.93,241.23,337.03,152.04,775.31,675.13,552.86,496.45,77.58,59.31,29.55,12.39,115.62,41.9,75.66,62.33,136.89,449.41,162.46,144.94,155.84,696.35,204.79,193.79,535.46,442.15,190.29,398.58,207.26,448.77,473.32,248.15,601.5,217.89,365.48,254.56,258.74,530.74,85.43,627.95,293.06,194.67,427.96,467.65,361.72,669.2,730.18,535.76,276.88,448.81,314.56,165.55,243.93,98.69,76.11,68.18,422.15,241.04,390.1,184.14,335.23,518.86,520.29,551.73,0.0,306.59,385.13,83.31,512.13,167.51,361.07,1115.63,377.55,309.58,434.76,540.77,442.51,67.85,103.85,704.08,104.0,239.94,597.25,479.05,102.19,642.55,754.71,451.7,469.38,186.1,66.23,798.37,245.23,539.33,719.19,371.68,174.26
169,181.24,342.32,591.95,533.45,149.08,289.39,492.26,221.98,483.1,359.76,350.64,551.72,679.59,670.02,569.65,635.03,329.08,481.26,677.47,347.94,245.27,593.54,709.8,165.74,685.72,302.69,90.9,126.99,93.48,126.18,166.5,119.77,95.56,357.49,178.71,454.49,392.98,544.16,517.56,521.52,788.76,226.22,329.26,458.87,684.1,196.47,356.05,265.06,354.97,422.18,204.22,347.71,542.2,221.78,728.32,564.63,691.05,209.39,24.84,744.09,221.82,536.23,375.84,491.05,471.84,678.36,331.39,428.29,734.43,515.4,578.06,90.34,439.27,511.76,73.91,675.37,661.01,352.41,498.74,296.09,475.96,368.22,546.45,290.37,193.61,527.52,465.1,534.48,196.48,356.8,296.47,579.65,350.27,643.76,236.34,654.63,188.21,283.01,352.8,420.51,353.84,481.82,692.25,170.35,99.43,255.38,161.68,698.97,666.97,556.87,541.85,351.21,354.53,329.56,308.6,191.35,268.68,230.93,244.61,173.7,694.19,457.9,449.26,454.03,621.58,328.16,242.66,454.06,451.71,333.46,458.67,356.75,169.02,715.14,145.27,604.55,343.41,368.27,252.38,200.53,538.81,339.3,615.18,374.74,324.76,704.33,212.27,413.98,546.29,686.76,549.51,561.6,525.4,587.38,372.81,416.87,400.12,363.32,367.97,352.35,524.2,638.49,480.49,167.45,555.92,592.21,497.84,306.59,0.0,686.14,388.46,240.72,460.89,409.4,1083.61,228.21,318.78,432.88,556.26,732.88,361.44,204.37,629.3,227.18,493.72,315.14,751.05,238.6,553.78,624.69,723.66,331.87,141.34,280.07,683.61,528.91,544.81,670.75,65.45,152.06
170,506.04,383.24,677.41,762.76,590.32,607.22,716.54,503.22,246.6,492.14,422.37,821.97,283.58,250.75,892.45,1007.9,405.48,762.49,989.72,524.43,814.06,1037.38,1160.07,531.03,168.23,864.56,621.41,560.53,617.88,573.5,528.05,617.96,621.98,514.0,528.43,232.7,318.11,166.37,196.53,294.43,107.8,756.81,407.1,391.92,1008.65,491.24,497.35,930.33,497.01,277.62,491.06,377.34,623.09,748.44,1212.58,642.81,1182.77,752.28,709.24,191.27,464.37,239.19,350.87,195.1,217.62,1002.19,509.13,692.44,1207.92,839.0,793.31,674.83,255.91,672.81,677.57,1039.86,972.56,828.92,189.9,862.64,277.62,817.13,757.25,962.2,496.77,777.43,221.19,598.25,494.98,486.48,860.59,870.23,356.53,917.18,505.22,922.6,511.51,403.44,517.84,373.58,502.33,205.3,1014.85,522.08,626.33,694.62,537.11,1065.74,926.41,816.25,739.55,373.05,353.43,369.14,386.73,499.1,418.89,458.87,444.2,521.73,243.96,228.41,240.39,232.14,993.87,513.26,551.42,857.48,727.45,494.15,659.6,493.22,833.9,261.42,629.25,856.14,515.9,677.09,606.63,628.25,795.71,393.55,890.44,581.17,505.26,139.16,851.47,642.15,998.28,1001.58,795.22,144.43,678.39,157.15,431.4,479.77,310.79,322.86,338.59,757.51,176.37,219.14,205.83,714.09,763.26,732.69,855.37,385.13,686.14,0.0,312.96,896.84,225.92,644.6,1174.27,747.98,636.16,729.66,797.75,89.9,349.92,482.48,1000.75,484.74,360.9,948.2,178.23,479.06,954.95,1080.88,164.26,825.31,571.04,433.82,1112.21,171.79,804.41,995.67,749.6,559.1
171,208.62,75.42,472.55,513.92,278.32,410.37,462.86,259.39,208.13,213.0,131.18,566.55,422.8,398.09,627.57,736.64,98.4,496.87,734.84,241.03,501.69,750.02,875.5,255.96,370.99,553.41,314.17,261.74,310.65,267.44,223.17,307.12,313.88,234.25,218.81,90.61,165.23,216.77,129.34,296.93,420.35,445.02,100.55,178.08,751.19,193.28,216.73,619.92,215.92,35.5,185.15,70.31,409.77,436.62,921.68,434.85,889.57,439.85,409.59,427.05,173.99,268.45,53.67,130.2,98.09,744.57,219.18,421.97,919.3,569.32,553.19,364.85,57.37,435.05,369.16,772.56,716.79,525.68,152.52,551.15,232.5,517.47,514.16,652.69,194.87,523.54,106.03,387.4,192.0,205.8,549.22,613.09,43.64,669.4,192.54,677.04,243.02,116.79,236.25,272.13,220.9,114.31,758.35,218.48,317.27,387.11,230.39,799.07,683.97,563.71,498.74,66.39,40.82,59.1,79.88,197.12,124.66,158.03,145.4,216.25,413.52,110.07,77.13,100.04,722.0,222.35,241.81,569.4,458.82,204.12,404.24,212.78,524.81,437.96,316.56,610.22,230.66,391.57,299.97,316.43,541.7,87.74,639.87,305.53,212.72,374.3,539.36,373.83,707.55,746.65,544.84,223.98,444.87,268.68,154.92,229.42,21.3,78.04,26.31,460.9,192.62,355.22,126.93,401.14,522.21,513.05,578.03,83.31,388.46,312.96,0.0,585.6,117.27,374.47,1154.4,436.53,341.57,455.21,549.07,378.62,39.07,187.06,729.49,172.92,183.05,680.35,426.64,166.41,673.56,792.4,400.1,519.59,261.67,120.92,831.26,195.9,550.51,737.33,453.77,249.55
172,398.28,522.45,610.96,505.33,307.35,513.7,483.28,462.33,714.57,475.7,505.37,495.88,917.9,906.77,480.11,502.96,502.97,446.19,567.65,450.03,140.02,431.43,527.8,402.92,916.33,153.07,278.04,346.62,281.48,326.01,371.24,278.89,276.5,462.67,368.46,664.94,624.84,768.7,712.36,759.8,1002.99,187.04,502.09,596.98,566.96,411.66,470.32,37.89,469.72,621.07,406.86,528.44,581.05,192.31,529.24,596.23,491.88,179.06,216.44,975.1,441.88,770.69,557.24,704.17,679.22,562.67,446.66,428.65,539.51,442.84,541.67,222.4,641.65,526.19,221.57,540.05,554.88,251.48,716.73,146.02,711.09,280.08,522.97,74.1,403.59,490.91,677.67,583.79,404.61,476.49,148.88,504.42,542.77,560.4,398.59,571.41,425.46,498.95,457.15,660.62,466.12,692.14,574.56,377.99,271.29,267.9,361.11,558.56,585.08,505.03,526.55,532.61,546.35,528.0,510.12,401.29,481.64,440.65,455.69,376.98,930.28,673.35,656.47,667.52,492.57,442.16,368.03,356.15,433.37,456.3,477.52,472.97,71.81,951.9,270.77,542.18,451.36,378.47,334.01,289.7,494.44,514.91,538.02,440.47,444.38,931.84,50.68,442.59,389.13,573.88,507.22,784.17,538.09,815.14,515.15,525.9,591.54,580.35,561.11,307.74,747.04,873.38,695.52,195.77,530.82,586.73,411.79,512.13,240.72,896.84,585.6,0.0,677.64,436.83,1261.53,197.77,361.09,411.83,513.85,953.3,551.22,421.71,499.13,412.7,637.35,339.23,980.55,419.53,424.61,450.74,952.99,229.65,326.04,465.35,515.17,751.58,496.92,555.99,203.11,337.88
173,282.06,191.9,578.75,628.88,375.0,405.16,578.19,281.95,102.66,329.56,248.18,682.54,307.05,281.4,744.49,853.89,214.58,613.59,851.19,358.14,606.24,866.62,992.25,305.33,255.17,660.37,400.05,336.26,396.57,351.96,306.53,400.13,401.24,351.05,310.51,32.93,111.27,100.14,113.1,194.95,327.98,551.47,216.88,275.43,867.78,267.65,333.49,709.9,332.71,92.6,270.93,187.13,516.86,543.05,1037.57,541.14,1005.09,544.63,484.28,312.24,239.56,156.88,169.82,34.35,46.81,861.16,336.45,538.84,1035.54,686.42,667.12,455.31,72.48,547.64,456.57,889.72,833.19,639.11,39.23,657.53,135.22,632.24,628.3,740.73,274.44,639.19,21.62,493.44,273.17,322.47,655.82,729.39,156.29,784.87,299.62,792.26,286.21,179.51,353.22,206.12,337.77,37.39,874.87,300.02,406.37,498.98,316.54,916.23,798.83,679.37,612.41,183.37,154.93,159.36,172.18,276.76,196.17,237.04,222.04,300.67,296.33,7.75,49.03,18.8,839.26,339.61,353.49,686.18,575.66,321.39,519.41,329.49,612.53,320.77,415.65,725.25,347.83,508.79,413.17,423.99,657.44,204.52,755.57,422.38,329.96,261.53,634.15,490.35,823.77,863.03,660.16,110.0,556.78,151.95,270.12,340.97,128.2,97.97,142.17,576.67,76.02,238.25,20.95,502.71,636.09,622.99,695.29,167.51,460.89,225.92,117.27,677.64,0.0,491.16,1085.59,543.68,458.18,572.37,664.19,275.69,155.44,258.37,846.73,271.25,266.59,725.81,313.25,268.23,790.69,908.8,286.19,631.8,352.1,226.32,948.31,79.67,666.28,853.97,523.94,340.53
174,358.92,303.23,184.47,146.97,276.31,632.34,96.0,484.13,580.11,161.6,243.33,193.37,797.21,772.47,253.51,365.44,282.57,122.43,360.54,134.3,298.68,394.64,515.77,427.29,739.89,315.0,329.1,360.85,328.23,327.4,330.14,295.79,322.69,140.23,302.32,461.77,517.64,588.89,451.77,664.24,748.56,251.01,280.01,255.11,376.72,356.52,157.74,473.7,158.55,399.99,326.8,306.97,144.75,247.01,570.65,162.35,542.86,262.06,410.74,793.19,376.93,641.74,321.35,498.0,462.37,370.1,158.59,48.25,564.77,196.46,191.13,321.74,422.57,102.37,338.0,399.78,342.45,231.34,523.79,318.05,599.74,207.23,152.99,509.27,342.83,152.22,477.27,147.22,338.73,168.71,314.85,238.97,340.92,297.38,249.03,305.8,436.75,385.12,138.44,611.84,153.6,480.46,383.89,335.95,315.68,174.47,320.69,426.17,314.07,191.82,142.47,310.2,340.89,349.19,349.7,342.48,369.69,348.79,356.18,327.12,787.3,483.71,446.23,473.18,351.07,156.52,197.4,218.59,84.7,172.6,49.35,161.7,417.77,811.76,265.13,240.5,145.01,59.47,159.88,209.03,169.7,290.37,267.26,69.11,166.67,737.63,388.54,5.77,358.53,372.31,174.85,592.99,116.01,640.44,221.95,165.19,363.3,429.33,351.3,148.85,565.01,729.41,498.04,269.29,162.36,184.5,210.77,361.07,409.4,644.6,374.47,436.83,491.16,0.0,1442.79,240.72,90.76,85.1,180.05,726.41,338.22,364.1,358.26,291.75,291.85,705.92,789.98,282.79,310.55,438.42,764.92,240.97,304.17,297.43,467.61,567.83,178.31,362.86,452.75,302.14
175,1084.08,1191.27,1598.18,1586.31,1175.28,812.7,1537.68,959.41,988.91,1316.14,1248.49,1618.04,898.0,928.72,1647.6,1718.61,1201.9,1543.29,1757.99,1327.51,1323.77,1673.34,1783.36,1015.8,1015.02,1376.66,1134.04,1085.48,1133.54,1121.14,1112.81,1165.6,1140.65,1329.2,1140.53,1115.38,991.76,1047.73,1196.54,903.88,1189.29,1309.82,1204.26,1330.82,1765.96,1087.5,1316.42,1260.79,1315.18,1155.59,1117.61,1191.26,1536.57,1305.21,1790.45,1562.43,1752.98,1293.0,1097.0,1022.98,1070.67,957.55,1197.39,1108.86,1132.38,1760.04,1301.75,1477.02,1799.98,1590.43,1631.72,1168.36,1146.33,1536.09,1153.4,1758.97,1740.97,1435.99,1083.89,1369.36,952.94,1451.43,1594.95,1260.14,1100.81,1585.95,1107.19,1518.57,1105.11,1309.26,1370.47,1652.58,1160.71,1717.11,1195.99,1727.53,1006.12,1080.45,1327.54,884.87,1317.89,1120.86,1774.12,1106.86,1149.4,1327.8,1122.67,1782.56,1738.86,1620.91,1585.25,1190.55,1163.56,1139.82,1127.96,1100.98,1090.74,1100.61,1096.69,1115.67,942.64,1091.91,1128.68,1101.06,1705.1,1301.65,1245.4,1536.6,1508.19,1292.69,1488.92,1314.12,1204.07,933.3,1200.13,1670.64,1317.68,1421.28,1289.87,1252.92,1600.44,1201.03,1687.26,1384.05,1292.6,1051.44,1261.89,1445.49,1626.69,1767.79,1609.12,1064.41,1548.92,1027.58,1280.86,1358.46,1175.26,1076.6,1162.59,1429.54,1057.24,955.48,1097.3,1249.87,1604.48,1621.52,1577.26,1115.63,1083.61,1174.27,1154.4,1261.53,1085.59,1442.79,0.0,1311.49,1362.86,1493.11,1615.37,1122.17,1170.86,1080.82,1712.85,1154.69,1336.94,963.44,1042.21,1165.35,1637.39,1701.02,1037.3,1415.22,1143.52,1164.76,1762.53,1059.0,1607.77,1752.35,1080.21,1143.41
176,294.4,364.75,419.81,329.23,179.19,508.96,298.19,400.41,602.84,288.26,333.02,335.2,820.0,802.92,343.93,407.22,342.66,271.81,449.93,259.66,69.32,372.62,494.05,333.56,795.98,116.92,190.97,259.39,192.85,224.98,260.03,167.96,185.27,272.52,243.66,524.16,518.69,641.82,554.54,666.47,855.75,10.9,341.14,411.83,456.07,302.72,282.63,235.32,282.23,471.25,285.0,370.66,385.45,7.29,522.39,402.05,486.4,23.22,217.38,854.2,333.87,663.94,397.63,564.48,534.43,450.38,260.93,238.52,525.42,292.52,370.72,144.76,493.87,334.69,158.72,447.62,433.75,126.01,582.5,114.68,608.66,140.02,345.14,271.4,290.23,318.76,538.63,386.93,288.99,290.33,112.69,357.37,393.02,420.36,244.63,431.41,352.82,377.76,267.06,582.39,278.01,549.87,464.22,268.03,176.28,70.5,247.47,471.57,444.24,342.06,345.19,374.95,395.71,384.84,371.7,288.38,358.89,320.09,334.32,262.75,823.61,537.98,512.68,530.09,393.63,256.31,197.05,225.97,250.41,272.78,283.88,285.79,179.01,847.0,138.55,386.78,262.74,183.86,148.06,120.14,326.73,354.67,392.96,243.38,260.52,805.08,148.36,246.42,325.18,459.0,338.65,653.64,347.31,692.09,335.82,334.1,437.2,452.85,410.38,132.19,618.34,764.54,558.53,62.23,353.94,402.84,271.61,377.55,228.21,747.98,436.53,197.77,543.68,240.72,1311.49,0.0,163.52,229.21,345.52,814.89,398.5,313.55,401.39,273.86,452.95,480.78,856.44,275.62,326.31,407.54,829.15,107.61,211.25,317.85,462.74,622.44,331.34,442.8,246.09,219.44
177,283.11,266.34,274.76,223.91,189.72,550.5,177.41,408.1,537.78,146.31,215.29,257.44,757.96,735.74,301.6,401.62,243.59,181.97,413.8,113.87,228.68,408.47,534.07,347.66,712.55,258.03,240.06,277.62,239.41,242.66,251.59,206.68,233.55,125.81,224.63,432.03,466.37,558.16,439.69,616.18,742.96,174.36,241.3,265.98,427.0,283.2,140.74,398.75,140.86,372.06,254.93,271.28,230.51,168.79,580.54,250.49,549.04,182.36,319.99,768.37,307.39,600.3,292.18,470.91,436.73,420.47,127.04,114.64,577.81,241.54,269.43,230.98,395.42,193.09,247.24,439.6,395.7,196.2,494.08,259.29,552.9,181.39,234.0,434.87,269.1,223.16,447.53,228.17,265.49,151.03,256.36,297.0,302.22,360.14,181.58,369.82,359.44,326.61,121.09,552.81,135.68,454.16,434.77,258.2,226.21,93.19,240.95,466.04,379.97,259.14,226.7,275.18,303.32,304.28,299.62,268.35,309.35,281.87,291.69,249.69,752.89,451.24,417.75,441.5,386.84,122.96,123.43,228.04,145.58,142.09,139.92,144.72,334.4,777.2,175.09,309.12,121.14,59.5,73.14,118.76,238.11,253.84,329.65,80.37,131.35,714.82,311.2,95.56,366.14,425.04,246.37,565.43,206.71,610.05,205.16,179.83,335.08,383.33,316.07,121.36,534.0,693.91,468.46,182.01,243.6,273.89,242.33,309.58,318.78,636.16,341.57,361.09,458.18,90.76,1362.86,163.52,0.0,132.28,252.56,712.3,302.84,291.97,394.6,224.19,306.74,616.31,767.31,217.86,333.7,450.84,741.1,197.37,219.82,243.38,490.65,537.38,245.76,412.84,362.22,219.45
178,415.36,382.26,202.57,101.32,317.94,680.42,71.55,540.22,658.59,243.75,324.21,125.37,877.15,853.18,173.39,281.89,360.7,50.18,284.0,214.24,272.16,309.98,430.68,479.1,822.91,272.59,363.26,407.72,363.17,371.97,383.57,330.36,356.6,221.85,356.8,543.71,592.12,670.93,536.49,740.55,833.66,237.61,358.2,340.04,298.54,415.44,239.42,446.48,240.11,482.12,387.01,386.41,187.93,236.39,486.05,195.58,458.83,252.39,429.36,876.74,439.24,720.67,402.73,580.65,545.22,291.94,236.5,38.38,479.88,114.25,145.26,342.57,504.96,121.44,359.05,317.35,265.82,176.36,605.92,277.29,676.46,147.85,116.22,480.4,401.35,94.82,559.26,200.26,397.72,250.56,274.01,165.17,419.67,227.9,312.39,237.55,491.43,455.2,219.33,682.23,234.94,563.23,306.07,390.3,348.44,178.6,372.71,343.86,247.74,127.79,116.16,389.88,420.01,425.71,423.99,400.62,438.58,413.09,422.28,381.84,868.69,565.03,528.42,554.68,267.36,233.72,255.28,137.17,21.57,251.32,87.63,243.51,406.85,893.14,296.57,177.58,224.55,72.79,203.99,241.48,107.65,369.39,197.4,150.88,243.68,821.46,367.68,87.89,275.08,295.5,117.33,675.75,131.13,722.66,304.96,250.27,445.18,505.86,431.23,104.16,646.93,810.43,580.13,274.51,125.26,175.2,125.72,434.76,432.88,729.66,455.21,411.83,572.37,85.1,1493.11,229.21,132.28,0.0,123.94,811.23,418.01,424.14,274.71,355.32,376.27,709.48,873.88,348.18,225.46,353.8,848.61,192.14,349.65,369.37,382.56,649.89,114.71,284.46,466.24,350.26
179,534.41,480.39,159.89,35.46,440.91,802.87,86.28,659.75,756.51,337.04,419.08,32.23,971.21,945.27,108.1,222.93,460.61,75.05,191.98,312.67,378.05,289.44,390.73,600.14,907.16,364.67,487.13,529.97,487.0,494.61,503.73,454.16,480.48,316.92,476.44,633.54,696.85,759.67,612.34,842.25,897.2,352.74,458.02,407.31,211.17,533.31,333.94,545.77,334.89,571.87,504.1,483.71,186.83,352.8,456.59,177.36,437.09,368.65,551.99,958.24,555.26,817.46,495.44,667.78,631.88,204.79,337.77,139.27,445.62,86.87,28.95,465.92,593.61,125.58,482.36,247.95,174.94,263.76,694.72,370.76,777.59,234.38,42.4,577.44,519.37,29.44,648.83,209.64,515.49,344.42,367.61,75.88,518.08,121.0,427.32,128.08,611.44,565.16,315.96,791.86,330.3,650.04,217.18,510.13,472.35,301.18,493.33,272.44,135.0,21.67,60.57,486.67,517.69,527.87,529.27,518.83,549.66,527.75,535.65,501.49,958.72,656.58,617.59,645.79,211.06,335.99,372.76,174.63,107.27,351.21,144.84,337.65,518.59,983.14,420.47,61.17,323.47,194.24,325.5,365.18,19.41,467.64,92.85,247.76,346.12,901.67,474.02,179.1,271.33,203.84,6.87,761.83,122.23,810.53,394.31,325.51,536.04,607.73,527.17,213.79,736.2,901.78,669.22,395.43,40.01,102.85,124.0,540.77,556.26,797.75,549.07,513.85,664.19,180.05,1615.37,345.52,252.56,123.94,0.0,883.46,514.35,541.44,216.32,470.3,436.88,825.78,953.43,461.9,202.54,330.42,929.46,284.63,472.0,477.46,337.99,738.67,19.0,198.54,587.51,471.97
180,556.66,452.32,766.04,848.3,650.09,618.81,801.26,534.84,262.4,570.69,497.11,906.96,224.18,194.07,976.35,1091.06,475.16,845.76,1075.31,602.55,879.21,1117.01,1240.67,571.66,108.21,931.81,675.54,610.35,672.07,627.46,582.1,675.73,676.84,592.73,586.03,291.18,346.97,189.91,274.79,281.75,73.8,823.2,477.02,476.43,1093.95,542.57,575.69,985.36,575.25,344.51,546.61,446.65,710.94,814.79,1291.44,731.11,1260.84,817.4,756.82,109.35,513.55,233.13,422.11,250.98,280.55,1087.45,585.54,774.52,1287.47,921.92,879.9,730.99,321.49,759.03,732.08,1123.78,1057.99,902.26,236.57,929.4,285.27,892.1,843.38,1015.87,549.88,862.43,277.27,686.09,548.73,564.64,927.52,955.18,421.97,1003.41,570.37,1009.08,550.68,454.65,596.26,377.92,580.57,265.07,1100.29,575.49,682.04,765.23,592.21,1149.82,1013.22,901.58,825.83,442.42,419.41,430.85,446.11,552.19,471.69,512.65,497.62,576.31,179.77,280.21,302.22,286.72,1076.88,589.47,620.29,936.47,810.04,570.36,743.74,571.53,887.8,191.86,690.34,942.37,593.5,755.98,677.61,694.75,880.77,463.58,976.27,661.45,580.96,70.94,909.8,724.25,1076.85,1087.2,880.72,171.39,765.04,155.69,509.29,562.55,380.13,373.07,404.89,833.5,208.74,175.19,258.37,776.85,849.63,820.69,936.9,442.51,732.88,89.9,378.62,953.3,275.69,726.41,1122.17,814.89,712.3,811.23,883.46,0.0,417.18,532.98,1083.89,545.43,447.28,976.34,93.27,541.31,1035.9,1160.28,87.14,897.25,627.76,497.43,1193.61,204.01,889.53,1080.82,794.31,616.16
181,185.14,36.5,444.38,479.38,243.98,409.85,428.07,253.6,242.2,177.4,95.27,530.97,459.23,435.22,590.78,699.06,59.4,460.46,698.76,204.2,464.17,711.32,836.87,240.3,409.81,515.31,283.28,236.07,279.79,237.76,194.98,273.79,282.46,198.13,187.28,129.63,189.6,255.32,161.21,328.74,457.56,407.14,61.6,160.54,714.82,170.12,180.77,586.04,179.89,72.79,157.24,31.73,381.36,398.75,882.76,406.81,850.59,402.37,381.57,466.03,155.95,303.55,26.79,169.27,136.84,708.19,181.59,385.37,880.46,532.23,519.48,331.9,95.69,402.66,337.19,735.26,680.67,486.63,191.37,513.17,264.01,478.4,480.34,619.29,169.32,488.34,145.01,359.81,165.87,170.06,511.19,577.14,12.89,634.25,155.38,642.1,230.27,106.75,199.78,294.16,184.72,153.3,722.05,191.19,285.2,348.25,200.86,761.78,649.34,528.47,465.33,28.13,8.56,38.32,59.26,171.45,108.73,134.83,124.41,187.82,451.21,148.42,116.17,138.66,684.39,184.57,203.12,530.78,422.24,166.7,369.71,176.94,491.89,475.62,281.12,575.52,193.67,353.49,260.99,278.52,506.39,49.09,604.53,269.13,174.8,413.37,504.32,337.82,668.7,710.53,509.94,262.93,412.96,307.22,122.03,199.28,40.34,98.39,13.28,421.93,231.16,392.64,165.87,364.59,488.59,482.32,540.2,67.85,361.44,349.92,39.07,551.22,155.44,338.22,1170.86,398.5,302.84,418.01,514.35,417.18,0.0,165.59,691.92,139.71,173.99,660.12,465.7,131.8,635.28,753.61,439.14,480.65,229.83,85.98,792.87,234.54,515.17,700.9,426.89,217.7
182,23.7,156.67,519.3,510.13,134.36,278.62,459.95,121.72,295.5,240.46,190.5,548.87,508.25,493.02,592.18,685.31,152.16,473.43,704.73,247.67,367.0,673.4,798.46,80.25,495.54,425.11,143.88,78.05,140.5,96.55,53.99,150.95,146.06,250.63,72.18,250.3,207.71,347.03,314.88,353.24,586.2,318.94,153.49,297.4,717.0,10.86,239.72,452.81,238.46,219.43,37.34,160.77,459.06,310.93,832.86,484.66,797.63,308.26,226.96,554.35,20.76,354.46,185.34,287.44,267.48,710.55,222.4,402.21,834.37,532.27,554.94,201.02,235.45,455.29,200.17,724.69,686.73,428.47,296.94,420.92,297.1,430.44,517.07,482.92,24.07,512.41,261.28,443.18,26.8,234.26,419.8,588.96,153.22,652.04,115.38,661.63,79.03,79.06,248.39,270.82,240.4,277.67,724.9,46.15,152.45,289.75,66.32,750.72,671.55,549.9,506.19,163.23,157.69,129.76,108.01,25.56,64.37,31.27,41.72,50.8,514.98,254.86,244.89,250.39,670.65,221.85,169.0,502.56,436.11,215.01,408.84,238.06,354.99,537.71,175.37,599.81,238.28,351.43,223.02,205.61,528.39,158.67,621.53,303.31,213.3,510.19,380.51,366.34,627.02,715.77,535.62,362.83,468.1,393.62,221.27,290.36,201.22,160.41,169.48,386.94,325.58,456.64,277.41,261.47,526.45,540.71,528.69,103.85,204.37,482.48,187.06,421.71,258.37,364.1,1080.82,313.55,291.97,424.14,541.44,532.98,165.59,0.0,678.55,74.01,323.8,494.65,559.22,85.39,610.84,712.04,531.65,415.4,103.41,101.04,761.45,330.16,536.38,702.85,268.93,94.22
183,665.47,655.88,373.25,247.14,554.92,908.06,286.76,785.46,931.05,518.46,598.71,186.2,1150.5,1127.09,110.26,7.18,633.91,238.26,82.54,488.77,395.79,103.42,175.58,720.07,1097.62,352.33,585.06,645.03,586.19,608.4,631.27,556.27,578.71,496.56,607.2,818.33,860.97,945.54,809.61,1010.71,1103.05,403.09,631.46,608.98,72.56,668.75,514.13,520.02,514.81,756.79,642.94,660.22,402.85,407.63,244.3,393.53,230.22,419.98,616.87,1151.31,696.02,993.4,677.28,855.36,819.93,70.43,510.37,310.01,231.49,161.99,233.18,545.29,779.66,338.26,559.84,46.61,80.18,277.36,880.57,359.96,947.25,261.64,258.53,542.48,654.68,228.83,833.89,425.09,651.77,525.27,357.89,140.84,692.99,131.7,574.51,136.76,736.18,720.66,493.99,945.53,509.63,837.94,78.89,638.83,569.65,393.97,619.16,72.19,146.43,194.95,276.51,663.8,693.55,697.48,693.94,653.51,703.03,672.97,683.98,631.25,1143.0,839.45,803.09,829.16,7.93,507.35,515.24,178.47,273.98,525.38,341.69,518.22,532.86,1167.43,522.17,174.56,498.97,339.28,456.66,476.52,211.79,643.05,139.23,425.55,517.15,1095.86,476.66,360.05,121.31,83.3,216.32,950.47,337.05,997.3,579.6,521.36,719.82,777.18,705.17,292.61,921.51,1084.55,854.78,463.21,256.08,312.5,152.37,704.08,629.3,1000.75,729.49,499.13,846.73,358.26,1712.85,401.39,394.6,274.71,216.32,1083.89,691.92,678.55,0.0,616.13,642.32,837.58,1148.23,611.07,76.53,131.23,1123.1,298.88,588.99,637.94,122.41,924.51,203.93,66.2,639.18,593.06
